Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
38.04	379.31	379.31	90	89	180	24.41	0	38.04	0.2	-1	36.19	30.525	25.518
38.3	400.06	400.06	90	89	180	24.51	0	38.3	0.2	-1	36.32	30.535	25.551
38.41	387.92	387.92	90	89	180	24.29	0	38.41	0.2	-1	36.4	30.545	25.587
39.73	494.25	494.25	90	89	180	23.0	0	39.73	0.2	-1	36.61	30.568	25.62
39.89	461.09	461.09	90	89	180	22.58	0	39.89	0.2	-1	36.7	30.578	25.663
39.2	453.21	453.21	90	89	180	24.0	0	39.2	0.2	-1	36.82	30.604	25.695
39.74	451.29	451.29	90	89	180	23.29	0	39.74	0.2	-1	36.96	30.637	25.731
39.98	448.57	448.57	90	89	180	22.99	0	39.98	0.2	-1	37.08	30.646	25.764
39.62	440.28	440.28	90	89	180	23.29	0	39.62	0.2	-1	37.2	30.646	25.8
39.34	435.09	435.09	90	89	180	23.66	0	39.34	0.2	-1	37.33	30.663	25.84
39.6	428.6	428.6	90	89	180	23.68	0	39.6	0.2	-1	37.44	30.673	25.876
39.37	397.56	397.56	90	89	180	23.4	0	39.37	0.2	-1	37.57	30.683	25.908
38.85	385.3	385.3	90	89	180	24.43	0	38.85	0.2	-1	37.68	30.715	25.944
38.2	355.62	355.62	90	89	180	25.38	0	38.2	0.2	-1	37.8	30.768	25.967
37.55	333.36	333.36	90	89	180	30.27	0	37.55	0.2	-1	37.91	30.896	26.003
36.62	332.96	332.96	90	89	180	31.76	0	36.62	0.2	-1	38.0	30.918	26.036
35.86	332.02	332.02	90	89	180	33.07	0	35.86	0.2	-1	38.11	30.853	26.062
35.35	336.21	336.21	90	89	180	33.34	0	35.35	0.2	-1	38.23	30.794	26.095
35.01	336.38	336.38	90	89	180	34.64	0	35.01	0.2	-1	38.32	30.768	26.121
34.78	349.28	349.28	90	89	180	34.75	0	34.78	0.2	-1	38.42	30.741	26.138
35.15	371.77	371.77	90	89	180	35.27	0	35.15	0.2	-1	38.49	30.715	26.154
35.27	386.41	386.41	90	89	180	34.56	0	35.27	0.2	-1	38.55	30.709	26.18
36.04	385.34	385.34	90	89	180	28.78	0	36.04	0.2	-1	38.63	30.689	26.19
36.34	370.96	370.96	90	89	180	27.7	0	36.34	0.2	-1	38.71	30.663	26.207
36.29	351.33	351.33	90	89	180	29.05	0	36.29	0.2	-1	38.77	30.637	26.223
36.3	346.29	346.29	90	89	180	27.83	0	36.3	0.2	-1	38.51	30.62	26.239
35.67	327.21	327.21	90	89	180	28.95	0	35.67	0.2	2	38.87	30.587	26.249
34.77	318.77	318.77	90	89	180	32.15	0	34.77	0.2	2	38.91	30.551	26.266
34.17	321.32	321.32	90	89	180	34.13	0	34.17	0.2	2	38.95	30.509	26.275
33.65	320.8	320.8	90	89	180	34.56	0	33.65	0.2	2	38.99	30.492	26.275
33.23	319.41	319.41	90	89	180	34.78	0	33.23	0.2	2	38.96	30.417	26.282
32.87	316.06	316.06	90	89	180	35.09	0	32.87	0.2	2	38.91	30.397	26.292
32.6	312.75	312.75	90	89	180	35.19	0	32.6	0.2	2	38.86	30.375	26.292
32.27	311.19	311.19	90	89	180	35.76	0	32.27	0.2	2	38.78	30.338	26.282
31.95	310.98	310.98	90	89	180	35.75	0	31.95	0.2	2	38.72	30.299	26.282
31.72	312.09	312.09	90	89	180	36.73	0	31.72	0.2	2	38.63	30.263	26.275
31.7	310.53	310.53	90	89	180	36.75	0	31.7	0.2	2	38.55	30.23	26.266
31.39	311.08	311.08	90	89	180	37.21	0	31.39	0.2	2	38.48	30.198	26.249
30.99	311.25	311.25	90	89	180	38.54	0	30.99	0.2	2	38.41	30.155	26.239
30.72	311.15	311.15	90	89	180	39.22	0	30.72	0.2	2	38.33	30.103	26.216
30.51	307.69	307.69	90	89	180	40.12	0	30.51	0.2	2	38.26	30.07	26.197
30.39	309.61	309.61	90	89	180	40.55	0	30.39	0.2	2	38.17	30.027	26.18
30.19	309.07	309.07	90	89	180	40.95	0	30.19	0.2	2	38.1	29.991	26.154
30.0	308.2	308.2	90	89	180	41.1	0	30.0	0.2	2	37.98	29.949	26.131
30.05	309.12	309.12	90	89	180	41.27	0	30.05	0.2	2	37.89	29.912	26.105
30.09	306.47	306.47	90	89	180	41.32	0	30.09	0.2	2	37.82	29.87	26.079
30.16	303.61	303.61	90	89	180	41.02	0	30.16	0.2	2	37.74	29.837	26.053
30.38	303.67	303.67	90	89	180	38.53	0	30.38	0.2	2	37.62	29.801	26.026
30.54	301.45	301.45	90	89	180	36.55	0	30.54	0.2	2	37.55	29.768	25.994
30.21	302.24	302.24	90	89	180	41.08	0	30.21	0.2	2	37.48	29.726	25.967
29.94	304.5	304.5	90	89	180	42.16	0	29.94	0.2	2	37.4	29.693	25.944
29.78	307.37	307.37	90	89	180	42.19	0	29.78	0.2	2	37.32	29.66	25.908
29.72	301.26	301.26	90	89	180	39.08	0	29.72	0.2	2	37.01	29.634	25.882
29.57	305.14	305.14	90	89	180	39.72	0	29.57	0.2	2	37.1	29.601	25.849
29.46	303.93	303.93	90	89	180	38.8	0	29.46	0.2	2	36.99	29.568	25.823
29.38	303.88	303.88	90	89	180	38.66	0	29.38	0.2	2	36.9	29.526	25.79
28.65	300.0	300.0	90	89	180	50.13	0	28.65	0.2	2	36.83	29.483	25.764
26.17	318.45	318.45	90	89	180	64.14	0	26.17	0.2	2	36.82	29.45	25.731
25.08	293.07	293.07	90	89	180	74.3	0	25.08	0.2	2	36.81	29.424	25.695
24.95	301.3	301.3	90	89	180	74.59	0	24.95	0.2	2	36.75	29.398	25.672
23.82	303.52	303.52	90	89	180	78.52	0	23.82	0.2	2	36.69	29.365	25.646
24.39	299.55	299.55	90	89	180	67.41	0	24.39	0.2	2	36.66	29.355	25.613
24.67	301.47	301.47	90	89	180	67.66	0	24.67	0.2	2	36.48	29.316	25.577
24.71	298.99	298.99	90	89	180	61.7	0	24.71	0.2	2	36.29	29.274	25.545
24.83	301.26	301.26	90	89	180	58.14	0	24.83	0.2	2	36.09	29.215	25.502
25.05	303.99	303.99	90	89	180	58.63	0	25.05	0.2	2	35.59	29.146	25.459
24.08	298.95	298.95	90	89	180	67.01	0	24.08	0.2	2	35.8	29.103	25.427
24.32	310.91	310.91	90	89	180	59.94	0	24.32	0.2	2	35.61	29.07	25.384
24.36	304.5	304.5	90	89	180	61.57	0	24.36	0.2	2	35.44	29.025	25.341
24.24	305.4	305.4	90	89	180	63.14	0	24.24	0.2	2	34.99	28.982	25.299
24.21	308.56	308.56	90	89	180	64.12	0	24.21	0.2	2	35.11	28.956	25.256
24.17	307.54	307.54	90	89	180	63.54	0	24.17	0.2	2	34.95	28.913	25.204
24.13	310.16	310.16	90	89	180	63.26	0	24.13	0.2	2	34.79	28.88	25.161
24.28	308.65	308.65	90	89	180	61.98	0	24.28	0.2	2	34.59	28.844	25.119
24.34	309.89	309.89	90	89	180	61.5	0	24.34	0.2	2	34.42	28.802	25.07
24.35	308.46	308.46	90	89	180	61.58	0	24.35	0.2	2	34.26	28.759	25.027
24.38	307.99	307.99	90	89	180	60.64	0	24.38	0.2	2	34.11	28.72	24.975
24.42	307.71	307.71	90	89	180	58.02	0	24.42	0.2	2	33.95	28.694	24.932
24.38	308.37	308.37	90	89	180	59.6	0	24.38	0.2	2	33.83	28.651	24.883
24.66	306.49	306.49	90	89	180	55.6	0	24.66	0.2	2	33.66	28.618	24.84
24.03	305.87	305.87	90	89	180	60.67	0	24.03	0.2	2	33.52	28.576	24.788
25.07	302.86	302.86	90	89	180	54.67	0	25.07	0.2	2	33.35	28.533	24.745
25.38	301.68	301.68	90	89	180	54.08	0	25.38	0.2	2	33.23	28.5	24.696
25.41	303.29	303.29	90	89	180	55.43	0	25.41	0.2	2	33.16	28.458	24.653
25.57	307.02	307.02	90	89	180	56.05	0	25.57	0.2	2	33.07	28.422	24.617
25.83	314.42	314.42	90	89	180	56.24	0	25.83	0.2	2	33.02	28.389	24.568
25.68	309.57	309.57	90	89	180	57.77	0	25.68	0.2	2	32.96	28.353	24.535
25.37	309.39	309.39	90	89	180	59.92	0	25.37	0.2	2	32.94	28.32	24.499
25.2	314.01	314.01	90	89	180	61.85	0	25.2	0.2	2	32.9	28.284	24.467
25.1	318.09	318.09	90	89	180	63.06	0	25.1	0.2	2	32.83	28.258	24.434
24.94	319.71	319.71	90	89	180	65.62	0	24.94	0.2	2	32.79	28.232	24.398
24.66	323.24	323.24	90	89	180	67.7	0	24.66	0.2	2	32.76	28.199	24.365
24.72	330.18	330.18	90	89	180	68.0	0	24.72	0.2	2	32.7	28.173	24.339
24.35	298.63	298.63	90	89	180	69.7	0	24.35	0.2	2	32.68	28.146	24.316
24.16	298.16	298.16	90	89	180	70.64	0	24.16	0.2	2	32.37	28.123	24.28
24.3	300.38	300.38	90	89	180	69.6	0	24.3	0.2	2	32.56	28.097	24.257
24.46	302.17	302.17	90	89	180	68.56	0	24.46	0.2	2	32.5	28.071	24.231
24.33	332.21	332.21	90	89	180	63.76	0	24.33	0.2	2	32.46	28.055	24.198
23.92	329.99	329.99	90	89	180	66.12	0	23.92	0.2	0	32.38	28.028	24.172
