experiment_name,experiment_id,decision_number,control_timestamp,sensor_timestamp,elapsed_minutes_from_random_start,strategy_day,control_strategy,logical_flap_state,top_inside,top_outside,bottom_inside,bottom_outside,command_sent,decision_reason,is_daytime,temp_difference_black_globe_minus_outdoor_C,radiation_above_threshold,black_globe_hotter_than_outdoor,radiation_threshold_W_m2,temp_difference_threshold_C,PCM_OC25_TEMP_C,PCM_OC17_TEMP_C,TOP_INBOUND_AIR_TEMP_1_C,TOP_INBOUND_AIR_TEMP_2_C,TOP_OUTBOUND_AIR_TEMP_1_C,TOP_OUTBOUND_AIR_TEMP_2_C,BOTTOM_INBOUND_AIR_TEMP_1_C,BOTTOM_INBOUND_AIR_TEMP_2_C,BOTTOM_OUTBOUND_AIR_TEMP_1_C,BOTTOM_OUTBOUND_AIR_TEMP_2_C,REFERENCE_AIR_TEMP_RTD_C,TROMBE_WALL_SURFACE_TEMP_C,CEILING_SURFACE_TEMP_C,LEFT_WALL_SURFACE_TEMP_C,RIGHT_WALL_SURFACE_TEMP_C,REAR_WALL_SURFACE_TEMP_C,FLOOR_SURFACE_TEMP_C,BLACK_GLOBE_TEMP_C,INDOOR_AIR_TEMP_ANALOG_C,INDOOR_RELATIVE_HUMIDITY_ANALOG_PERCENT,OUTDOOR_AIR_TEMP_C,OUTDOOR_RELATIVE_HUMIDITY_PERCENT,SOLAR_RADIATION_VERTICAL_W_M2,INDOOR_TEMP_ANALOG_VOLTAGE_V,INDOOR_RH_ANALOG_VOLTAGE_V,OUTDOOR_TEMP_VOLTAGE_V,OUTDOOR_RH_VOLTAGE_V,PYRANOMETER_VOLTAGE_V,CONDENSATION_DETECTED,CONDENSATION_STATUS
Weekend_Heatwave_June2026,WHJ2026,1,2026-06-26T15:07:10,2026-06-26T13:07:01.725Z,-1012.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,TRUE,WAITING_FOR_RANDOM_START,TRUE,-11.868,TRUE,FALSE,150,1,23.529,24.198,28.251,28.379,29.821,29.526,27.861,27.56,30.358,28.838,26.888,23.369,23.706,23.438,23.477,23.52,23.316,26.852,30.97,45.01,38.72,21.55,501.42,6.097,4.501,6.872,2.155,3.582,0,dry
Weekend_Heatwave_June2026,WHJ2026,2,2026-06-26T15:17:10,2026-06-26T13:17:08.712Z,-1002.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.346,TRUE,FALSE,150,1,23.579,24.296,28.363,28.526,29.932,29.608,27.946,27.619,30.476,28.861,26.947,23.412,23.765,23.487,23.529,23.572,23.379,26.904,31.08,45.03,39.25,21.03,487.54,6.108,4.503,6.925,2.103,3.482,0,dry
Weekend_Heatwave_June2026,WHJ2026,3,2026-06-26T15:27:10,2026-06-26T13:27:08.760Z,-992.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.017,TRUE,FALSE,150,1,23.631,24.398,28.458,28.625,29.906,29.719,28.038,27.678,30.594,28.897,27,23.461,23.824,23.536,23.588,23.621,23.428,26.963,31.06,44.95,38.98,20.9,490.23,6.106,4.495,6.898,2.09,3.502,0,dry
Weekend_Heatwave_June2026,WHJ2026,4,2026-06-26T15:37:10,2026-06-26T13:37:08.797Z,-982.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.554,TRUE,FALSE,150,1,23.68,24.493,28.549,28.779,29.87,29.795,28.123,27.727,30.689,28.982,27.058,23.513,23.883,23.588,23.638,23.68,23.477,27.016,31.4,45.18,39.57,20.45,486.04,6.14,4.518,6.957,2.045,3.472,0,dry
Weekend_Heatwave_June2026,WHJ2026,5,2026-06-26T15:47:10,2026-06-26T13:47:08.889Z,-972.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.202,TRUE,FALSE,150,1,23.733,24.594,28.644,28.871,29.811,29.844,28.215,27.786,30.784,29.061,27.121,23.562,23.942,23.647,23.69,23.733,23.529,27.068,31.56,45.28,39.27,21.19,517.08,6.156,4.528,6.927,2.119,3.693,0,dry
Weekend_Heatwave_June2026,WHJ2026,6,2026-06-26T15:57:10,2026-06-26T13:57:10.072Z,-962.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-13.343,TRUE,FALSE,150,1,23.782,24.686,28.726,28.998,29.844,29.939,28.3,27.855,30.912,29.129,27.18,23.615,24.001,23.706,23.749,23.792,23.588,27.127,31.71,45.41,40.47,20.02,504.84,6.171,4.541,7.047,2.002,3.606,0,dry
Weekend_Heatwave_June2026,WHJ2026,7,2026-06-26T16:07:10,2026-06-26T14:07:09.025Z,-952.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.63,TRUE,FALSE,150,1,23.834,24.788,28.812,29.093,29.939,30.027,28.389,27.91,30.928,29.205,27.232,23.664,24.06,23.756,23.798,23.841,23.638,27.19,31.87,45.43,39.82,21.55,505.08,6.187,4.543,6.982,2.155,3.608,0,dry
Weekend_Heatwave_June2026,WHJ2026,8,2026-06-26T16:17:10,2026-06-26T14:17:09.079Z,-942.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.711,TRUE,FALSE,150,1,23.893,24.883,28.887,29.113,30.008,30.06,28.464,27.969,30.945,29.221,27.291,23.716,24.119,23.808,23.867,23.9,23.697,27.239,32.02,45.53,38.95,21.97,528.85,6.202,4.553,6.895,2.197,3.778,0,dry
Weekend_Heatwave_June2026,WHJ2026,9,2026-06-26T16:27:10,2026-06-26T14:27:09.138Z,-932.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.842,TRUE,FALSE,150,1,23.952,24.975,28.966,29.172,30.103,30.129,28.549,28.028,31.03,29.198,27.35,23.775,24.172,23.867,23.916,23.952,23.756,27.298,32.21,45.61,39.14,21.99,522.64,6.221,4.561,6.914,2.199,3.733,0,dry
Weekend_Heatwave_June2026,WHJ2026,10,2026-06-26T16:37:10,2026-06-26T14:37:09.199Z,-922.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-12.233,TRUE,FALSE,150,1,24.001,25.07,29.034,29.3,30.188,30.204,28.625,28.081,31.079,29.198,27.409,23.824,24.231,23.926,23.985,24.018,23.808,27.357,32.36,45.71,39.59,21.2,510.8,6.236,4.571,6.959,2.12,3.649,0,dry
Weekend_Heatwave_June2026,WHJ2026,11,2026-06-26T16:47:10,2026-06-26T14:47:09.262Z,-912.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.711,TRUE,FALSE,150,1,24.054,25.155,29.103,29.306,30.257,30.263,28.684,28.13,31.013,29.198,27.468,23.877,24.29,23.978,24.037,24.07,23.867,27.409,32.53,45.78,39.12,21.54,494.87,6.253,4.578,6.912,2.154,3.535,0,dry
Weekend_Heatwave_June2026,WHJ2026,12,2026-06-26T16:57:10,2026-06-26T14:57:09.332Z,-902.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.822,TRUE,FALSE,150,1,24.113,25.24,29.172,29.3,30.338,30.306,28.753,28.182,31.079,29.188,27.527,23.936,24.355,24.028,24.096,24.129,23.926,27.468,32.69,45.87,39.29,21.52,493.54,6.269,4.587,6.929,2.152,3.525,0,dry
Weekend_Heatwave_June2026,WHJ2026,13,2026-06-26T17:07:10,2026-06-26T15:07:09.402Z,-892.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.783,TRUE,FALSE,150,1,24.162,25.332,29.247,29.323,30.407,30.381,28.812,28.225,31.079,29.172,27.576,23.985,24.408,24.087,24.155,24.188,23.978,27.527,32.85,45.93,39.31,20.87,486.94,6.285,4.593,6.931,2.087,3.478,0,dry
Weekend_Heatwave_June2026,WHJ2026,14,2026-06-26T17:17:10,2026-06-26T15:17:09.476Z,-882.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.754,TRUE,FALSE,150,1,24.221,25.407,29.306,29.375,30.483,30.424,28.871,28.268,31.122,29.182,27.635,24.044,24.457,24.146,24.214,24.237,24.037,27.576,33.03,46.01,39.33,20.97,493.78,6.303,4.601,6.933,2.097,3.527,0,dry
Weekend_Heatwave_June2026,WHJ2026,15,2026-06-26T17:27:10,2026-06-26T15:27:09.552Z,-872.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.305,TRUE,FALSE,150,1,24.273,25.492,29.382,29.483,30.535,30.466,28.929,28.31,31.079,29.188,27.694,24.096,24.516,24.204,24.273,24.296,24.087,27.635,33.2,46.15,38.94,21.55,479.83,6.32,4.615,6.894,2.155,3.427,0,dry
Weekend_Heatwave_June2026,WHJ2026,16,2026-06-26T17:37:10,2026-06-26T15:37:09.619Z,-862.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.626,TRUE,FALSE,150,1,24.322,25.571,29.424,29.516,30.578,30.509,28.975,28.343,31.112,29.182,27.753,24.155,24.578,24.257,24.332,24.355,24.146,27.694,33.35,46.19,39.32,21.56,465.96,6.335,4.619,6.932,2.156,3.328,0,dry
Weekend_Heatwave_June2026,WHJ2026,17,2026-06-26T17:47:10,2026-06-26T15:47:09.677Z,-852.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-11.167,TRUE,FALSE,150,1,24.375,25.646,29.493,29.591,30.62,30.551,29.034,28.389,31.072,29.198,27.802,24.204,24.627,24.306,24.381,24.417,24.204,27.743,33.54,46.27,38.91,22.02,447.42,6.354,4.627,6.891,2.202,3.196,0,dry
Weekend_Heatwave_June2026,WHJ2026,18,2026-06-26T17:57:10,2026-06-26T15:57:09.724Z,-842.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-10.818,TRUE,FALSE,150,1,24.434,25.722,29.526,29.618,30.63,30.578,29.07,28.431,31.089,29.182,27.861,24.263,24.67,24.365,24.44,24.467,24.257,27.802,33.7,46.34,38.62,22.25,454.66,6.37,4.634,6.862,2.225,3.248,0,dry
Weekend_Heatwave_June2026,WHJ2026,19,2026-06-26T18:07:10,2026-06-26T16:07:09.762Z,-832.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-10.469,TRUE,FALSE,150,1,24.483,25.79,29.585,29.608,30.663,30.604,29.12,28.464,31.095,29.172,27.91,24.316,24.722,24.417,24.499,24.526,24.306,27.861,33.89,46.4,38.33,22.31,453.66,6.389,4.64,6.833,2.231,3.24,0,dry
Weekend_Heatwave_June2026,WHJ2026,20,2026-06-26T18:17:10,2026-06-26T16:17:09.788Z,-822.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-9.96,TRUE,FALSE,150,1,24.535,25.859,29.634,29.627,30.673,30.62,29.165,28.5,31.095,29.156,27.969,24.375,24.781,24.467,24.552,24.568,24.365,27.91,34.03,46.47,37.87,25.35,447.44,6.403,4.647,6.787,2.535,3.196,0,dry
Weekend_Heatwave_June2026,WHJ2026,21,2026-06-26T18:27:10,2026-06-26T16:27:09.815Z,-812.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-10.087,TRUE,FALSE,150,1,24.585,25.918,29.683,29.778,30.689,30.637,29.205,28.533,31.072,29.156,28.022,24.424,24.824,24.526,24.601,24.627,24.417,27.963,34.19,46.5,38.05,24.4,414.76,6.419,4.65,6.805,2.44,2.963,0,dry
Weekend_Heatwave_June2026,WHJ2026,22,2026-06-26T18:37:10,2026-06-26T16:37:09.868Z,-802.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-9.908,TRUE,FALSE,150,1,24.627,25.977,29.719,29.837,30.683,30.637,29.247,28.559,31.063,29.146,28.071,24.476,24.873,24.568,24.66,24.68,24.457,28.022,34.35,46.56,37.93,23.12,426.16,6.435,4.656,6.793,2.312,3.044,0,dry
Weekend_Heatwave_June2026,WHJ2026,23,2026-06-26T18:47:10,2026-06-26T16:47:09.904Z,-792.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-9.556,TRUE,FALSE,150,1,24.68,26.036,29.762,29.88,30.683,30.62,29.28,28.592,31.03,29.129,28.123,24.526,24.916,24.617,24.703,24.729,24.509,28.064,34.49,46.62,37.62,25.37,421.57,6.449,4.662,6.762,2.537,3.011,0,dry
Weekend_Heatwave_June2026,WHJ2026,24,2026-06-26T18:57:10,2026-06-26T16:57:09.918Z,-782.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-9.316,TRUE,FALSE,150,1,24.722,26.089,29.795,29.896,30.673,30.62,29.316,28.625,31.02,29.103,28.173,24.578,24.968,24.67,24.755,24.781,24.558,28.114,34.65,46.67,37.43,26,409.76,6.465,4.667,6.743,2.6,2.927,0,dry
Weekend_Heatwave_June2026,WHJ2026,25,2026-06-26T19:07:10,2026-06-26T17:07:10.091Z,-772.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-9.074,TRUE,FALSE,150,1,24.762,26.131,29.821,29.88,30.63,30.604,29.349,28.644,30.977,29.07,28.215,24.627,25.001,24.722,24.798,24.83,24.601,28.156,34.8,46.74,37.23,24.56,387.09,6.48,4.674,6.723,2.456,2.765,0,dry
Weekend_Heatwave_June2026,WHJ2026,26,2026-06-26T19:17:10,2026-06-26T17:17:10.434Z,-762.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-8.165,TRUE,FALSE,150,1,24.804,26.174,29.837,29.87,30.62,30.587,29.375,28.677,30.918,29.018,28.258,24.68,25.043,24.762,24.84,24.873,24.653,28.205,34.92,46.75,36.37,28.91,340.54,6.492,4.675,6.637,2.891,2.432,0,dry
Weekend_Heatwave_June2026,WHJ2026,27,2026-06-26T19:27:10,2026-06-26T17:27:10.697Z,-752.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-7.489,TRUE,FALSE,150,1,24.847,26.216,29.844,29.863,30.594,30.551,29.398,28.694,30.859,28.949,28.3,24.722,25.076,24.804,24.883,24.916,24.696,28.251,34.77,46.71,35.74,31.49,337,6.477,4.671,6.574,3.149,2.407,0,dry
Weekend_Heatwave_June2026,WHJ2026,28,2026-06-26T19:37:10,2026-06-26T17:37:05.867Z,-742.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-6.836,TRUE,FALSE,150,1,24.883,26.249,29.854,29.854,30.568,30.499,29.414,28.71,30.778,28.871,28.343,24.762,25.112,24.847,24.916,24.958,24.739,28.284,35.18,46.81,35.12,32.93,333.56,6.518,4.681,6.512,3.293,2.383,0,dry
Weekend_Heatwave_June2026,WHJ2026,29,2026-06-26T19:47:10,2026-06-26T17:47:06.044Z,-732.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-6.163,TRUE,FALSE,150,1,24.916,26.275,29.837,29.827,30.499,30.44,29.441,28.726,30.699,28.785,28.379,24.804,25.145,24.889,24.948,24.991,24.781,28.327,35.3,46.83,34.49,34.63,332.96,6.53,4.683,6.449,3.463,2.378,0,dry
Weekend_Heatwave_June2026,WHJ2026,30,2026-06-26T19:57:10,2026-06-26T17:57:06.227Z,-722.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,TRUE,-5.677,TRUE,FALSE,150,1,24.948,26.298,29.863,29.811,30.424,30.381,29.45,28.736,30.594,28.71,28.415,24.847,25.171,24.925,24.984,25.033,24.814,28.363,35.43,46.91,34.04,34.29,346.05,6.543,4.691,6.404,3.429,2.472,0,dry
Weekend_Heatwave_June2026,WHJ2026,31,2026-06-26T20:07:10,2026-06-26T18:07:06.421Z,-712.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-5.635,TRUE,FALSE,150,1,24.975,26.308,29.88,29.827,30.375,30.332,29.45,28.743,30.535,28.644,28.458,24.889,25.204,24.958,25.017,25.07,24.857,28.395,35.54,46.93,34.03,35.27,353.42,6.554,4.693,6.403,3.527,2.524,0,dry
Weekend_Heatwave_June2026,WHJ2026,32,2026-06-26T20:17:10,2026-06-26T18:17:06.605Z,-702.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-5.199,TRUE,FALSE,150,1,25.001,26.318,29.89,29.896,30.306,30.283,29.457,28.743,30.466,28.592,28.484,24.932,25.23,24.991,25.043,25.102,24.889,28.431,35.66,46.97,33.63,37.05,338.92,6.566,4.697,6.363,3.705,2.421,0,dry
Weekend_Heatwave_June2026,WHJ2026,33,2026-06-26T20:27:10,2026-06-26T18:27:06.808Z,-692.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-4.596,TRUE,FALSE,150,1,25.027,26.325,29.89,29.89,30.247,30.214,29.457,28.743,30.381,28.543,28.517,24.968,25.263,25.027,25.076,25.135,24.925,28.464,35.74,47,33.06,37.57,337.23,6.574,4.7,6.306,3.757,2.409,0,dry
Weekend_Heatwave_June2026,WHJ2026,34,2026-06-26T20:37:10,2026-06-26T18:37:07.010Z,-682.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-4.12,TRUE,FALSE,150,1,25.053,26.334,29.87,29.88,30.188,30.148,29.457,28.743,30.306,28.474,28.543,24.991,25.283,25.06,25.102,25.161,24.958,28.49,35.85,47.02,32.61,38.81,329.45,6.585,4.702,6.261,3.881,2.353,0,dry
Weekend_Heatwave_June2026,WHJ2026,35,2026-06-26T20:47:10,2026-06-26T18:47:07.229Z,-672.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-3.933,TRUE,FALSE,150,1,25.07,26.334,29.854,29.87,30.129,30.086,29.45,28.743,30.23,28.405,28.566,25.033,25.305,25.086,25.129,25.187,24.984,28.517,35.94,47.02,32.45,37.48,329.07,6.594,4.702,6.245,3.748,2.35,0,dry
Weekend_Heatwave_June2026,WHJ2026,36,2026-06-26T20:57:10,2026-06-26T18:57:07.442Z,-662.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-3.557,TRUE,FALSE,150,1,25.096,26.325,29.827,29.854,30.076,30.044,29.441,28.726,30.155,28.336,28.592,25.06,25.315,25.102,25.145,25.214,25.011,28.543,35.82,46.9,32.1,37.79,328.3,6.582,4.69,6.21,3.779,2.345,0,dry
Weekend_Heatwave_June2026,WHJ2026,37,2026-06-26T21:07:10,2026-06-26T19:07:07.664Z,-652.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-3.211,TRUE,FALSE,150,1,25.112,26.325,29.811,29.827,30.027,29.991,29.434,28.72,30.086,28.274,28.608,25.096,25.332,25.129,25.171,25.24,25.033,28.559,36.09,47.09,31.77,38.26,324.48,6.609,4.709,6.177,3.826,2.318,0,dry
Weekend_Heatwave_June2026,WHJ2026,38,2026-06-26T21:17:10,2026-06-26T19:17:07.896Z,-642.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-3.035,TRUE,FALSE,150,1,25.129,26.318,29.785,29.811,29.958,29.939,29.414,28.7,30.017,28.205,28.625,25.112,25.348,25.155,25.187,25.263,25.06,28.585,36.19,47.11,31.62,37.64,324.97,6.619,4.711,6.162,3.764,2.321,0,dry
Weekend_Heatwave_June2026,WHJ2026,39,2026-06-26T21:27:10,2026-06-26T19:27:08.120Z,-632.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-2.688,TRUE,FALSE,150,1,25.145,26.308,29.762,29.795,29.912,29.89,29.398,28.684,29.958,28.156,28.644,25.135,25.364,25.171,25.214,25.283,25.086,28.602,36.24,47.11,31.29,37.69,323.56,6.624,4.711,6.129,3.769,2.311,0,dry
Weekend_Heatwave_June2026,WHJ2026,40,2026-06-26T21:37:10,2026-06-26T19:37:08.347Z,-622.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-2.512,TRUE,FALSE,150,1,25.155,26.298,29.736,29.768,29.863,29.844,29.382,28.661,29.896,28.097,28.661,25.161,25.384,25.197,25.22,25.299,25.102,28.618,36.31,47.11,31.13,38.32,325.78,6.631,4.711,6.113,3.832,2.327,0,dry
Weekend_Heatwave_June2026,WHJ2026,41,2026-06-26T21:47:10,2026-06-26T19:47:08.587Z,-612.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-2.275,TRUE,FALSE,150,1,25.171,26.282,29.719,29.762,29.811,29.785,29.365,28.635,29.837,28.038,28.677,25.187,25.391,25.204,25.24,25.315,25.119,28.635,36.38,47.13,30.91,39.4,323.49,6.638,4.713,6.091,3.94,2.311,0,dry
Weekend_Heatwave_June2026,WHJ2026,42,2026-06-26T21:57:10,2026-06-26T19:57:08.829Z,-602.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-2.036,TRUE,FALSE,150,1,25.178,26.275,29.693,29.742,29.762,29.742,29.339,28.608,29.768,27.989,28.684,25.204,25.4,25.22,25.246,25.332,25.135,28.644,36.41,47.13,30.68,39.42,322.08,6.641,4.713,6.068,3.942,2.301,0,dry
Weekend_Heatwave_June2026,WHJ2026,43,2026-06-26T22:07:10,2026-06-26T20:07:09.072Z,-592.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-1.769,TRUE,FALSE,150,1,25.187,26.256,29.677,29.736,29.719,29.703,29.316,28.585,29.726,27.93,28.694,25.22,25.417,25.24,25.263,25.341,25.155,28.661,36.46,47.1,30.43,40.3,325.4,6.646,4.71,6.043,4.03,2.324,0,dry
Weekend_Heatwave_June2026,WHJ2026,44,2026-06-26T22:17:10,2026-06-26T20:17:09.338Z,-582.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-1.623,TRUE,FALSE,150,1,25.197,26.249,29.65,29.719,29.66,29.65,29.29,28.559,29.667,27.878,28.71,25.24,25.427,25.246,25.273,25.348,25.161,28.667,36.5,47.07,30.29,40.54,321.32,6.65,4.707,6.029,4.054,2.295,0,dry
Weekend_Heatwave_June2026,WHJ2026,45,2026-06-26T22:27:10,2026-06-26T20:27:09.609Z,-572.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-1.483,TRUE,FALSE,150,1,25.204,26.223,29.634,29.703,29.608,29.608,29.264,28.533,29.618,27.829,28.71,25.246,25.427,25.256,25.289,25.358,25.178,28.677,36.52,47.02,30.16,40.42,323.52,6.652,4.702,6.016,4.042,2.311,0,dry
Weekend_Heatwave_June2026,WHJ2026,46,2026-06-26T22:37:10,2026-06-26T20:37:09.833Z,-562.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-1.286,TRUE,FALSE,150,1,25.214,26.216,29.608,29.693,29.575,29.568,29.241,28.5,29.559,27.77,28.72,25.263,25.433,25.263,25.289,25.364,25.187,28.684,36.57,46.98,29.97,40.24,320.8,6.657,4.698,5.997,4.024,2.291,0,dry
Weekend_Heatwave_June2026,WHJ2026,47,2026-06-26T22:47:10,2026-06-26T20:47:10.024Z,-552.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-1.096,TRUE,FALSE,150,1,25.214,26.19,29.585,29.683,29.532,29.532,29.205,28.474,29.5,27.717,28.72,25.273,25.433,25.273,25.299,25.374,25.187,28.684,36.57,46.88,29.78,40.54,322.23,6.657,4.688,5.978,4.054,2.302,0,dry
